id	language_name	language_latitude	language_longitude	language_macroarea	language_family	GB020_ARTDef	GB021_ARTIndef	GB022_ARTPre	GB023_ARTPost	GB024_NUMOrder	GB025_DEMOrder	GB026_ADJDiscont	GB027_ComitConjDifferent	GB028_Clusivity	GB030_PRO3PGender	GB031_PRODualAug	GB035_DEMDistContrast	GB036_DEMElevation	GB037_DEMVisNonvis	GB038_DEMClassifier	GB039_NounNUMAllomorph	GB041_NUMSupplNoun	GB042_SingularNoun	GB043_DualBound	GB044_PluralBound	GB046_AssocPlural	GB047_NMZActionState	GB048_NMZAgent	GB049_NMZObject	GB051_GenderSex	GB052_GenderShape	GB053_GenderAnimacy	GB054_GenderPlants	GB057_NUMClassif	GB058_POSSClassifier	GB059_POSSAlienability	GB065_POSSPosdPosrOrder	GB068_PredAdjLikeV	GB069_AttrAdjLikeV	GB070_CoreCaseNoun	GB071_CoreCasePRO	GB072_ObliqueCaseNoun	GB073_ObliqueCasePRO	GB074_Prepositions	GB075_Postpositions	GB079_VPrefixing	GB080_VSuffixing	GB081_VInfix	GB082_PresentBoundV	GB083_PastBoundV	GB084_FutureBoundV	GB086_AspectBoundV	GB089_S-ArgSfxV	GB090_S-ArgPfxV	GB091_A-ArgSfxV	GB092_A-ArgPfxV	GB093_P-ArgSfxV	GB094_P-ArgPfxV	GB095_CaseSplitTAM	GB096_CaseSplitVerbClass	GB098_CaseSplitPerson	GB099_VSupplPerson	GB103_BenefApplBoundV	GB104_AppInstrBoundV	GB105_CaseRecipientObj	GB107_NEGBoundV	GB108_DirLocBoundV	GB109_VSupplNUM	GB110_VSupplTA	GB111_VerbClass	GB113_TransitivizingBound	GB114_ReflBoundV	GB115_RecipBoundV	GB116_VClassifiers	GB117_CopulaPredNom	GB118_SerialV	GB119_MoodAUX	GB120_AspectAUX	GB121_AUXTense	GB122_VCompounding	GB123_LightVerb	GB124_NounIncorpIntrans	GB126_ExistentialV	GB127_PostureVerbs	GB129_FewVerbs	GB130_OrderSVIntrans	GB131_TransVInitOrder	GB132_TransVMedOrder	GB133_TransVFinalOrder	GB134_MainSubSameOrder	GB135_SUBClauseInOPosition	GB136_WordOrderFixed	GB137_NEGFinal	GB138_NEGInitial	GB139_NEGProhibitive	GB140_SameNEGLocExistNom	GB146_VControl	GB147_PassiveBoundV	GB148_AntipassiveBoundV	GB149_InverseBoundV	GB150_ClauseChain	GB151_SwitchReference	GB152_SimulSeqBound	GB155_CAUSBound	GB156_CAUSSay	GB158_RedupV	GB159_RedupNoun	GB160_RedupOther	GB165_TrialBound	GB166_PaucalBound	GB167_PROLogophore	GB170_ADJGender	GB171_DEMGender	GB172_ARTGender	GB177_AnimacyBoundV	GB184_AdjNUM	GB185_DEMNum	GB186_ARTNum	GB187_DIMBound	GB188_AUGBound	GB192_GenderPhono	GB193_OrderADJ	GB196_PRO2PMascFem	GB197_PRO1PMascFem	GB198_NUMGender	GB203_QUANTOrder	GB204_QUANTUniversal	GB250_PredPOSSHabeo	GB252_PredPOSSLoc	GB253_PredPOSSDat	GB254_PredPOSSAdnom	GB256_PredPOSSComitative	GB257_QIntonation	GB260_QWordOrder	GB262_QPartInitial	GB263_QPartFinal	GB264_QPartMedial	GB265_COMPARExceed	GB266_COMPARLoc	GB270_COMPARConjoin	GB273_COMPAROtherMarker	GB275_COMPDegreeBound	GB276_COMPDegreeFree	GB285_QPartVMorph	GB286_QVMorph	GB291_QTone	GB296_Ideophones	GB297_QVNotV	GB298_NEGAux	GB299_NEGPart	GB300_VSupplGive	GB301_Inclusory	GB302_PassiveFree	GB303_AntipassiveFree	GB304_PassiveA-ArgOvert	GB305_PRORefl	GB306_PROReciproc	GB309_MultiplePastFuture	GB312_MoodBoundV	GB313_PROPoss	GB314_AUGgender	GB315_DIMGender	GB316_SingularFree	GB317_DualFree	GB318_PluralFree	GB319_TrialFree	GB320_PaucalFree	GB321_GenderUnpredict	GB322_EvidSense	GB323_EvidIndirect	GB324_QV	GB325_QCountMass	GB326_QInSitu	GB327_RELPost	GB328_RELPre	GB329_RELInternalHead	GB330_RELCorr	GB331_RELAdjoined	GB333_NUMDecimal	GB334_NUMQuinary	GB335_NUMVigesimal	GB336_NUMBodyTally	GB400_PersonNeutralized	GB401_PatientLabile	GB402_VSupplSee	GB403_VSupplCome	GB408_Accusative	GB409_Ergative	GB410_NeutralAlign	GB415_PRO2PPoliteness	GB421_ComplThinkKnowPre	GB422_ComplThinkKnowPost	GB430_POSSPfxPosr	GB431_POSSPfxPosd	GB432_POSSSfxPosr	GB433_POSSSfxPosd	GB519_MoodAuxPart	GB520_AspectAuxPart	GB521_TenseAuxPart	GB522_PRODrop
nyan1301	Nyangumarta	-20.6271	121.391	Australia	Pama-Nyungan	0	0			3	3		1	1	0		0					0	0				0	0	0		0	0	0	0	0		3	0						0									1										0	0		0		0	0						0	1	0	0	0	0	1	0					0					0			0			0	0					0								0	0	0							0	3											1	0											0				0	1						0		1							0				0	0			0	1	0	0			0	0								1		0			0	0	1	0				
nyan1307	Nyankole	-0.46364	30.548	Africa	Atlantic-Congo	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1		1	1	1	0	0	0	0		0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0				1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	2	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0		0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1			0		0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1
nyat1246	Nyaturu	-5.12263	34.6657	Africa	Atlantic-Congo	0	0	0	0	2	2		0	0	0	0	0	0	0	0	0	0	1	0	1		1	1	1	0		1	1	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	0		0	1	1		1	0	0	0	0	1	1	1	0	1		0	1	0	0		0	1		0	1	0	1	0		1		0	0			1	1	0	1	1	0	1	1	0	1		1	0	0	0	1	1	0	0	1	1	0	1	0	0	2	0	0	1	2																			1		1		0	0	0		0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1
nyaw1247	Nyawaygi	-18.8743	146.216	Australia	Pama-Nyungan						1			1	0	1	0	0	0	0							0	0	0	0	0	0	0		0	1	1	1		1	1	1	1			0	1	0	0	1	0		0	0	0	0	0	0	0	0	1		0	0			0			1	0	0	1												0	1	0	0	1			0			1			0	1		0		1	0	0	0	0					0	0	0			0				0		0	0	0																									1	0			0		0	0	1	1	0	0	0						0			0														0		1	1	1	0			0	0	1	0	1	0	0	0
nyig1240	Nyigina	-17.9594	124.348	Australia	Nyulnyulan	0	0	0	0		3			1	0	1	0	0	0	0		0	0	1	1			1		0	0	0	0	0	0	1	3			1	1	1	1	0		1	1			1		1	0	1	1	0	1	0					1	0	1	0	0	1	1	1		1	1	0	0	0				0	1	0	1	0	0	1	0	1				0	0	1		1	1			0		0	0	1		1	0		0	0	0	0	0	0	0		0	0	0	0	0	1	0	0	0			1		1	0			0	1	0	0	0	0	0	0	0	0	0	0	0			0	1	0					0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																		
nyis1236	Nyishi-Hill Miri	27.278263	93.675529	Eurasia	Sino-Tibetan	0	0	0	0	2	2	0	1	0	0	1	1	0	1	0	0		0	0	0	0		1		0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0		1	0			0							0	0	0		0		1	1		1	0	0	1			0	1	0	0	1								1	0			1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0		0	0	1								1	1	0	0	0	0	0	0	0	0	0			0	1	1						1	0	0	0					1	0	0	0			0	0	1	0	0	0	0	
nyor1246	Nyoro	0.95294	31.3493	Africa	Atlantic-Congo	0	0	0	0	2	2		0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	2	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1		0	1	1			0	0		0	1	0	1	0	1	1	1	0	1	1	1	0	1		0	0	0		1	0		0		0	0	0	1	1	0	0	1	1	0	0	0	1	2	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0		0	0	0	1	0	0		1	0	0	1	1	1	0	1	0	0	0	0	0	1			0		0	1	0	0	0	0	1	0	0	0	0		0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1
nyul1247	Nyulnyul	-16.9129	122.851	Australia	Nyulnyulan	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	1	3	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0					1		1	0	1	0	0	1		1	1	0			0	0	0	1	1			0	0	3	1	1	0	0	0	0	0	1	1	1	0	0		0				0	0	1	0	1	0	0	0	0	0	0		0	0	0			0	1	0	0	0	1	0	1					0	0	1	0	0	0	0	1	0	0	0	0	0	0		0	0	1	1		0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	1	0	0	0	1		0			1	1	0	0	0	0	0	
nyun1247	Nyunga	-33.1199	118.151	Australia	Pama-Nyungan									0	0	1		0	0	0																	1							0					0																				0																0	1	0	0	1																	1	1	1									1					2	0	0																																																1							0	0										0										
nzad1234	Nzadi	-4.102208	20.194462	Africa	Atlantic-Congo	0	0		1	2	2		0	0	1	0	1	0	0	0			1	0	1		1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0						0	0	1	1	0			1		0	0		1	0	1	1	1		1	0	1		0	1	0	1	0	1	1		1	1	1	0		0	0	0		0	0	0	0	1	1	1	0	0	0	0	1	0		1	1	0	1		0	2	0	0	0	2	1																																																																									
nzak1246	Nzakambay	7.66745	15.6675	Africa	Atlantic-Congo	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0		0	0	1				0	0	0	0	0	0	0	0	2		0	0	1	0		1	0		1	0	0	0	1		1	0	1	0	0	0	0	0	1	0	0	0		0	0	0		1	0	0	0	0						0	0	0				1	0	1	0	1	1	1	1	0				0	0	0	0					1			0	0	0	0	0	0	0	1	0	0			0	2	0	0	0			0				1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1			0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0		1	1					1	0	0																			
nzak1247	Nzakara	4.79567	22.8254	Africa	Atlantic-Congo	0	0	0	0	2	2	0		0	1	0	1	0	0	0	0	0	0	0	1		1		1	0	0	0	0	0	0	1	3		1			1	1	1	1		0	0	0		1		1	1	1	1	1	0	1	0	0	0	0	0		1	0	0	0	1	1	0	0	0	1							0	1		0	1	0	1	0			1	1	0	1	0		1	0	0				1	0	1		1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	2		0	1	0	0	1																	0	1			0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1		1			1	1	0	0																		
obok1239	Obokuitai	-2.88029	137.924	Papunesia	Lakes Plain	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0			0	0	0					0	0	0	0	0	0	0	2	0		1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0				1		0	1	0	0	1	1		1	1	1	1		0					0	0	1	0				0	0	0	0	0	0	0	0	0	0			0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0							0	0	0		0	0	1	0						0	0	0	1			0	0	0	0	0	0	0	0	0		1	1	0	0	0	0	0	0	0	0	0		0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1
obom1235	Obo Manobo	7.29141	125.09	Papunesia	Austronesian	1		1	0					1	0	0							0														2			0	1	0	1	1		1	1		0	0	0		0	1	0	0	1	0	1		1				1												0									2	1	0	0	1	1	1		1				1	0	0																							0	0																													0	0	0				1	0			0											1									0				0	1	0								0		0	
occi1239	Occitan	44.1415	6.82979	Eurasia	Indo-European	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0		1	0	1	0	1	1	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1			1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	3	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0		0	0	1	1	0	1	0		1		1	1	1	0	0	0	0	0	0	0	0	0		0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0		1	0	0	0	0	0	0	0	0	1
ocot1244	Ocotlán Zapotec	16.8258	-96.7263	North America	Otomanguean		0			1	2			0		0	1	0	0	0	0		0	0	1		1				0		0	0			2	1	0	0	0			1	0	1	1	0	0		1	1	1	0	1	0	1	0	0	0	0					1	1			1	1			0	1	1							1		0	2	1	0	0	1		1	0								0			1	0				0	0	0	0	0	0	1	1	1		1		0	2	0	0	0	1		1																															1		0	0	0	0	0	0	0							1	0	0	0	0					0				0	0	1				0	1	0	1				1
ofay1240	Ofayé	-22.278	-53.7227	South America	Nuclear-Macro-Je		0	1	0	1	1		1	0	1	0	0	0	0	0	0	0	0	0	1				1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0		1	0	0	0	0	0	0		0	0	1	0	0	0	0								0	0	1	0	1	0	0	1			1	0	1	1			0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	0			1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	1		0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0		0						0	0	0	0	0	1			1	0	0	0			0	1	0	0	1	1	1	1
ogam1239	Ogami	24.915887	125.307663	Eurasia	Japonic	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0		0	0	1	1	1	0	0		0	1	0	0	1	0	0	1	1	1	0	1	0	1	0		1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0		0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1
okan1243	Okanagan	49.2745	-119.294	North America	Salishan	1	0	1	0	1	1	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0		0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1		1	0	1	0	1		0	0	1	1	1	1	0	0	0	0	0	0	0		0		0	3	0	1	0	1	1	0	0	1		1	1	1	0	0	0	0	1	1	0	1	1		0	0	0	0	0	0	0		0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1		1	1	1	0	0	0	1	1	0	0	0	0			0	0	1	0	1	0	0	1	0	1	1	1	1	1
okin1246	Oki-No-Erabu	27.3738	128.619	Eurasia	Japonic	0	0	0	0	3	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0		1			1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1		0	1	0		1	0	1	0	0	1	0	0	1	1			1	0	1	0		1	0	0	1	0		1	0				0	0	0	0	0	0		0		0		0	0	1	0	0	0								0	0	0	1	0				1	0	0	0	0	0		0	0	0			0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1		0	0	1	0	0	0	0				1	0	0	1	0	0	0	0	1	0	0	0	0	1
okoe1238	Oko-Eni-Osayen	7.53908	6.15725	Africa	Atlantic-Congo	1	0	0	1	2	2			0	0	0	0	0	0	0			1	0	1		1	1	1	0	0	0	0	0	0	0	1	0	0	0		0	1	1	1	1		0	0	0	1	1	0	1	0	1	1	0	0	0	0		1		0	1	1					0	0		1	1	1	1	1	0			1		0	1	0	1	0	1	1	1	0	0	1	0	1	0	0					0	0	1	1	1	0	0	1						1	1			0	2	0	0		2		1					0	0	1	1	0	1				0	0	1																																																								
oksa1245	Oksapmin	-5.20797	142.177	Papunesia	Nuclear Trans New Guinea	1	1	0	1	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1			0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1		0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3		0	0	0	0	0	0	0	0	0	0							0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0		1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
okuu1243	Oku	6.23712	10.5096	Africa	Atlantic-Congo	1		0	1	2	2	0	0	1	1		1	0	0	0	1		1	0	1		1	1	1	0	1	1	1	0	0	0	2	1						1			1		0	0	0	1	0		0				0	0					0	0			0				1		1		0	0	0						0	1	0	1	0				0	0	1		1									1	0		0	0		1	1	1		1	1	1	0		0	2	0	0	1	2	0	1						0	0	0	0							0	0	0		0	0	1								1	1	1	0	1	0	0	0	0	0	0			0			1								0	0				1		1				1	0	0	0	1	1	1	1
olde1238	Old English (ca. 450-1100)	51.06	-1.31	Eurasia	Indo-European	1	0	1	0	3	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0		1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1		0	0	0	1	0	1	1	0	0	1	1	1		0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0		0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1
oldk1249	Old Khmer	13.4125	103.866667	Eurasia	Austroasiatic	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0			0	0	0	0	0	0		2	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0		1	0	0	0		0	0	1		0	1	0	1	0	1		0	0	1				0	0	0	0	0	0	1	0	1			0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0																								0	1	0		1	0	1	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0		1	1	0	0	0	0	1	1	1	0	0				0	0	1				0	0	0	0				1
oldm1242	Old Mon	14.83	100.5	Eurasia	Austroasiatic	0	0	0	0	3	2	0		0	0	0		0	0	0	0	0	0	0	0		1		1	0	0	0	0		0		2			0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1		1	0	0	1	0	1	0	1	1	0	0	1	1	0		0	0	0	0	0	0	1	0				0	0		0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0		1			0		0	0	0	0	0	0	1		0	0	0	0	1		0	1	0	0	0	0	0	1	0	0	0	0	0	0	0		1	0	0	0	0	1	0	0	0	0				0	0	1	0	0	0	0	0	0	0	1	1	0	1
oldm1243	Old Malay	-0.648259	103.353479	Papunesia	Austronesian	1	0	1	0	3	2		0	0	0	0	0	0	0	0							1		1	0	0	0	0	0	0		2			0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	1		0	0	1	0	0	0	0		0	0	0						0	1	0	1	0			1	0	1				1	1	0		0	0	1	0							0	0	0	0	0	0				0		0	0	0	0	0																						0	1			0	0	1			0	0	0	0	0						0				0		1	0				1	0	0	0	0				0	0	0	0	0	0	0	0	0	1	0	0	0	
oloo1241	Olo	-3.2929	142.131	Papunesia	Nuclear Torricelli	0	0	0	0	2	2	0	1	1	1	0	1	0	0	0	1		1	0	1					1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0		1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	2	0	0	1	2	1	0			1		1	0	0	0	0							0	1	0		0	0	1	0	0	0	0	0	1	1	0	0	0	1		0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1
olut1240	Oluta Popoluca	17.8937	-94.8863	North America	Mixe-Zoque	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1		1	1	0	0	0	0	0	0	0	3	1	0	0	0	1		1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1		1	1	1	0	0	0	2	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1		1	0	0	0	0	0	0	1	0	0		1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0							0	0	0	1	0	0	0	0		0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1			1
omah1247	Omaha-Ponca	42.0944	-96.5295	North America	Siouan	1	0	0	1	2	1			1	0	0	0	0	1	0															0	1	2			1				1	1	1	1	1					1	1	1	1	0	1						1	1		1			1					1				0				0	1	0		0	0	1											0		0		1		1						0	0	0	0	0	0	1				2			0			1	0	0	0	0													1								1		1					1			0	0	0	0	0		1	1				1		1	0	0									1	0					0	1	0	0	1			1
omba1241	Ombamba-Congo	-2.75341	13.617	Africa	Atlantic-Congo						2			1	0	0	1				1	1	0	0	1		1			0	0	1	1					1						1		1	1	1	0	1	0	1	0	1	0	1	1	0					1	1		1					1	1	1					0	1							1	0	1	0	1		1	0	0	1			1	0					1	0				0	0		1							0	0	0		0	0																						1			0	0			0	0		0	0	1	1		0	0	0	0	0	0	0	1						1					1	0	0		0						1	0							0	0	0	1
omie1241	Ömie	-9.03136	148.107	Papunesia	Koiarian	1	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1				0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1		1	1	1	1	1	0	1	0	1	0	1	1	0		1	0	1	0	0	1	0	1		1	1	0	1		1	1	1		0	0			0	1	0	0	1	1		0	0	1	1		0	0	0	0	1		1				0	0	0	0	0	0	0	0	0	1	0	0			0	3	0	0	0			0	0	0	0	0	0	0	1	0	0							0	0	0		0	0	1		1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0		1		1				0	1		0	0				1	1	0	0			0	0	1	0	0	0	0	1
omii1238	Omi	3.2542	30.5385	Africa	Central Sudanic																	1			1			1	1								1					1			1											1		1														1	1																																														1																																					0	0																																				0	0	0	0				
onaa1245	Selk'nam	-54.0	-68.5	South America	Chonan	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0		1		1	0	1	0	0	0	0	1	1	1			1		0	1	1	1	0	0	0	0	1	1	0	0	0	0	1				0	0	0		0		0	0	0	1	1	1	0	1		0	0	1	0	0		1	0		3	0	1	0		1	1	0	0		1		0	0	0		0		1	0				0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0		0	1	0	0							1	0	0		0	1	0	0		0	0	0	1		1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0		1				0	0	0	0	0	1					1	0			0	1	0	0	0	1	1	
onge1236	Önge	10.6926	92.4707	Eurasia	Jarawa-Onge			0			1			0	0	0	1	0	0	0	1		1	1	1											1	1	0	0	0	1	0		0	1	0	1	0	1	1	1		0	0	0	0	0	0							1	0	1					1								1						1	0	0	1				1		0									1																																																																																																
onon1246	Onondaga	42.92	-76.12	North America	Iroquoian	1	0	0	0	1	1	0		1	1	1	0	0	0	0	1	0	1	1	1	0			1	1	0	1	0	0	0	1		1		0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	3	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0
onto1237	Luangiua	-5.49029	159.701	Papunesia	Austronesian	1	1	1	0	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1		1	3	1	1	0	0	0	0	1	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0		0	0		1	1	0	0	0	0	1	1	0	1		0	0	0	0		0	0	0		1	1	1	0			0	0	1	1			1	0				1	1	0	1	1	1	0	0		0	0	0	0	0	0	1	1		0	2	0	0	0	2	0			1								0	0	0	0	0	0						0	1		0	0	0	1			0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0					0	1	0	0			0	0	1	0	1	1	1	0
opat1246	Teguima	31.15211	-110.06212	North America	Uto-Aztecan	0	0	0	0					0	0	0				0	0			0	0	0	1	1	1	0	0	0	0	1		1	1		0	1	1	1	1	0	1		1	0		1		1							0		0	0	1	0	1	0		1		1	1	0	0	0						0		0			0	1	0	0	1	1	1	1	0					1	0	0	0			1	0		1	1	0	0	0		0	0		0		0	0		0	1	0	0	0	1	1				1							0	0	1	0	0	1						0	1			0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0						1					0	0	1	0	0				1	0	1	0			0	0	1	1	1			
